,displayName,period_type,segmentCategory,segmentName,startDate,unitType,value
955,Newell Brands,fiscal_year,Business Segment,Writing,1/1/18,currency,1848900000
956,Newell Brands,fiscal_year,Business Segment,Baby and Parenting,1/1/18,currency,1132700000
957,Newell Brands,fiscal_year,Business Segment,Outdoor and Recreation,1/1/18,currency,1515700000
958,Newell Brands,fiscal_year,Business Segment,Home Fragrance,1/1/18,currency,1054500000
959,Newell Brands,fiscal_year,Business Segment,Connected Home and Security,1/1/18,currency,376500000
960,Newell Brands,fiscal_year,Business Segment,Food,1/1/18,currency,886000000
961,Newell Brands,fiscal_year,Business Segment,Appliances and Cookware,1/1/18,currency,1813100000
962,Newell Brands,fiscal_year,Geographic Segment,Asia Pacific,1/1/18,currency,684600000
963,Newell Brands,fiscal_year,Geographic Segment,Latin America,1/1/18,currency,647800000
964,Newell Brands,fiscal_year,Geographic Segment,United States,1/1/18,currency,5805700000
965,Newell Brands,fiscal_year,Geographic Segment,"Europe, Middle East and Africa",1/1/18,currency,1096100000
966,Newell Brands,fiscal_year,Geographic Segment,Canada,1/1/18,currency,396700000
967,Reynolds American,fiscal_year,Business Segment,All Other,1/1/15,currency,368000000
968,Reynolds American,fiscal_year,Business Segment,Santa Fe,1/1/15,currency,818000000
969,Reynolds American,fiscal_year,Business Segment,RJR Tobacco,1/1/15,currency,8634000000
970,Reynolds American,fiscal_year,Business Segment,American Snuff,1/1/15,currency,855000000
971,Reynolds American,fiscal_year,Business Segment,All Other,1/1/14,currency,263000000
972,Reynolds American,fiscal_year,Business Segment,Santa Fe,1/1/14,currency,658000000
973,Reynolds American,fiscal_year,Business Segment,RJR Tobacco,1/1/14,currency,6767000000
974,Reynolds American,fiscal_year,Business Segment,American Snuff,1/1/14,currency,783000000
975,Reynolds American,fiscal_year,Business Segment,All Other,1/1/16,currency,302000000
976,Reynolds American,fiscal_year,Business Segment,Santa Fe,1/1/16,currency,973000000
977,Reynolds American,fiscal_year,Business Segment,RJR Tobacco,1/1/16,currency,10314000000
978,Reynolds American,fiscal_year,Business Segment,American Snuff,1/1/16,currency,914000000
979,L'Oreal,fiscal_year,Business Segment,Professional Products,1/1/15,currency,3399700000
980,L'Oreal,fiscal_year,Business Segment,Consumer Products,1/1/15,currency,11844200000
981,L'Oreal,fiscal_year,Business Segment,L’Oréal Luxe,1/1/15,currency,7230000000
982,L'Oreal,fiscal_year,Business Segment,Active Cosmetics,1/1/15,currency,1816300000
983,L'Oreal,fiscal_year,Geographic Segment,Western Europe,1/1/15,currency,7968400000
984,L'Oreal,fiscal_year,Geographic Segment,North America,1/1/15,currency,6654400000
985,L'Oreal,fiscal_year,Geographic Segment,Asia Pacific,1/1/15,currency,5537900000
986,L'Oreal,fiscal_year,Geographic Segment,Latin America,1/1/15,currency,1871300000
987,L'Oreal,fiscal_year,Geographic Segment,Eastern Europe,1/1/15,currency,1571500000
988,L'Oreal,fiscal_year,Geographic Segment,"Africa, Middle East",1/1/15,currency,764500000
989,L'Oreal,fiscal_year,Business Segment,Professional Products,1/1/17,currency,3350400000
990,L'Oreal,fiscal_year,Business Segment,Consumer Products,1/1/17,currency,12118700000
991,L'Oreal,fiscal_year,Business Segment,L’Oréal Luxe,1/1/17,currency,8471700000
992,L'Oreal,fiscal_year,Business Segment,Active Cosmetics,1/1/17,currency,2082900000
993,L'Oreal,fiscal_year,Geographic Segment,Western Europe,1/1/17,currency,8125300000
994,L'Oreal,fiscal_year,Geographic Segment,North America,1/1/17,currency,7350600000
995,L'Oreal,fiscal_year,Geographic Segment,Asia Pacific,1/1/17,currency,6151800000
996,L'Oreal,fiscal_year,Geographic Segment,Latin America,1/1/17,currency,1952900000
997,L'Oreal,fiscal_year,Geographic Segment,Eastern Europe,1/1/17,currency,1750800000
998,L'Oreal,fiscal_year,Geographic Segment,"Africa, Middle East",1/1/17,currency,692400000
999,L'Oreal,fiscal_year,Business Segment,Professional Products,1/1/16,currency,3399700000
1000,L'Oreal,fiscal_year,Business Segment,Consumer Products,1/1/16,currency,11993400000
1001,L'Oreal,fiscal_year,Business Segment,L’Oréal Luxe,1/1/16,currency,7662400000
1002,L'Oreal,fiscal_year,Business Segment,Active Cosmetics,1/1/16,currency,1860700000
1003,L'Oreal,fiscal_year,Geographic Segment,Western Europe,1/1/16,currency,8008000000
1004,L'Oreal,fiscal_year,Geographic Segment,North America,1/1/16,currency,7098800000
1005,L'Oreal,fiscal_year,Geographic Segment,Asia Pacific,1/1/16,currency,5635400000
1006,L'Oreal,fiscal_year,Geographic Segment,Latin America,1/1/16,currency,1838000000
1007,L'Oreal,fiscal_year,Geographic Segment,Eastern Europe,1/1/16,currency,1571500000
1008,L'Oreal,fiscal_year,Geographic Segment,"Africa, Middle East",1/1/16,currency,764500000
1009,Staples,fiscal_year,Business Segment,North American Delivery,2/1/14,currency,1066400000
1010,Staples,fiscal_year,Business Segment,North American Retail ,2/1/14,currency,8055000000
1011,Staples,fiscal_year,Business Segment,Other,2/1/14,currency,965000000
1012,Staples,fiscal_year,Geographic Segment,United States,2/1/14,currency,16022311000
1013,Staples,fiscal_year,Geographic Segment,Canada,2/1/14,currency,2696974000
1014,Staples,fiscal_year,Geographic Segment,Other International,2/1/14,currency,3773075000
1015,Staples,fiscal_year,Business Segment,North American Delivery,2/1/15,currency,10731000000
1016,Staples,fiscal_year,Business Segment,North American Retail ,2/1/15,currency,7169000000
1017,Staples,fiscal_year,Business Segment,Other,2/1/15,currency,864000000
1018,Staples,fiscal_year,Geographic Segment,United States,2/1/15,currency,15567000000
1019,Staples,fiscal_year,Geographic Segment,Canada,2/1/15,currency,2332000000
1020,Staples,fiscal_year,Geographic Segment,Other International,2/1/15,currency,3160000000
1021,Staples,fiscal_year,Business Segment,North American Delivery,2/1/16,currency,10636000000
1022,Staples,fiscal_year,Business Segment,North American Retail ,2/1/16,currency,6662000000
1023,Staples,fiscal_year,Business Segment,Other,2/1/16,currency,949000000
1024,Staples,fiscal_year,Geographic Segment,United States,2/1/16,currency,14974000000
1025,Staples,fiscal_year,Geographic Segment,Canada,2/1/16,currency,2324000000
1026,Staples,fiscal_year,Geographic Segment,Other International,2/1/16,currency,949000000
1027,Williams-Sonoma,fiscal_year,Business Segment,"E-commerce	 ",2/1/16,currency,2633602000
1028,Williams-Sonoma,fiscal_year,Business Segment,Retail,2/1/16,currency,2450210000
1029,Williams-Sonoma,fiscal_year,Business Segment,"E-commerce	 ",2/1/17,currency,2778457000
1030,Williams-Sonoma,fiscal_year,Business Segment,Retail,2/1/17,currency,2513902000
1031,Williams-Sonoma,fiscal_year,Business Segment,Retail,3/1/18,currency,2589529000
1032,Williams-Sonoma,fiscal_year,Business Segment,"E-commerce	 ",3/1/18,currency,3082064000
1033,Mothercare,fiscal_year,Geographic Segment,UK,4/1/16,currency,459400000
1034,Mothercare,fiscal_year,Geographic Segment,International,4/1/16,currency,208000000
1035,Mothercare,fiscal_year,Geographic Segment,UK,4/1/17,currency,437600000
1036,Mothercare,fiscal_year,Geographic Segment,International,4/1/17,currency,216900000
1037,Vista Outdoor,fiscal_year,Business Segment,Outdoor Products,4/1/16,currency,1149106000
1038,Vista Outdoor,fiscal_year,Business Segment,Shooting Sports,4/1/16,currency,1159357000
1039,Advance Auto Parts,fiscal_year,Business Segment,Parts and Batteries,1/1/14,percentage,66
1040,Advance Auto Parts,fiscal_year,Business Segment,Accessories and Chemicals,1/1/14,percentage,19
1041,Advance Auto Parts,fiscal_year,Business Segment,Engine Maintenance,1/1/14,percentage,14
1042,Advance Auto Parts,fiscal_year,Business Segment,Other,1/1/14,percentage,1
1043,Advance Auto Parts,fiscal_year,Business Segment,Parts and Batteries,1/1/15,percentage,0.66
1044,Advance Auto Parts,fiscal_year,Business Segment,Accessories and Chemicals,1/1/15,percentage,0.19
1045,Advance Auto Parts,fiscal_year,Business Segment,Engine Maintenance,1/1/15,percentage,0.14
1046,Advance Auto Parts,fiscal_year,Business Segment,Other,1/1/15,percentage,0.01
1047,Advance Auto Parts,fiscal_year,Business Segment,Parts and Batteries,1/1/16,percentage,0.66
1048,Advance Auto Parts,fiscal_year,Business Segment,Accessories and Chemicals,1/1/16,percentage,0.19
1049,Advance Auto Parts,fiscal_year,Business Segment,Engine Maintenance,1/1/16,percentage,0.14
1050,Advance Auto Parts,fiscal_year,Business Segment,Other,1/1/16,percentage,0.01
1051,Electrolux,fiscal_year,Business Segment,Professional Products,1/1/14,currency,6041000000
1052,Electrolux,fiscal_year,Business Segment,Small Appliances,1/1/14,currency,8678000000
1053,Electrolux,fiscal_year,Business Segment,Major Appliances Asia/Pacific,1/1/14,currency,8803000000
1054,Electrolux,fiscal_year,Business Segment,Major Appliances Latin America,1/1/14,currency,20041000000
1055,Electrolux,fiscal_year,Business Segment,Major Appliances EMEA,1/1/14,currency,34438000000
1056,Electrolux,fiscal_year,Business Segment,Major Appliances North America,1/1/14,currency,34141000000
1057,Electrolux,fiscal_year,Business Segment,Professional Products,1/1/15,currency,6546000000
1058,Electrolux,fiscal_year,Business Segment,Small Appliances,1/1/15,currency,8958000000
1059,Electrolux,fiscal_year,Business Segment,Major Appliances Asia/Pacific,1/1/15,currency,9229000000
1060,Electrolux,fiscal_year,Business Segment,Major Appliances Latin America,1/1/15,currency,18546000000
1061,Electrolux,fiscal_year,Business Segment,Major Appliances EMEA,1/1/15,currency,37179000000
1062,Electrolux,fiscal_year,Business Segment,Major Appliances North America,1/1/15,currency,43053000000
1063,Electrolux,fiscal_year,Geographic Segment,Australia,1/1/17,currency,5011000000
1064,Electrolux,fiscal_year,Geographic Segment,Brazil,1/1/17,currency,11721000000
1065,Electrolux,fiscal_year,Geographic Segment,France,1/1/17,currency,4149000000
1066,Electrolux,fiscal_year,Geographic Segment,USA,1/1/17,currency,39462000000
1067,Electrolux,fiscal_year,Geographic Segment,Sweden,1/1/17,currency,5283000000
1068,Electrolux,fiscal_year,Geographic Segment,United Kingdom,1/1/17,currency,3969000000
1069,Electrolux,fiscal_year,Geographic Segment,Switzerland,1/1/17,currency,3188000000
1070,Electrolux,fiscal_year,Geographic Segment,Germany,1/1/17,currency,5938000000
1071,Electrolux,fiscal_year,Geographic Segment,Italy,1/1/17,currency,4088000000
1072,Electrolux,fiscal_year,Geographic Segment,Other,1/1/17,currency,35562000000
1073,Electrolux,fiscal_year,Geographic Segment,Canada,1/1/17,currency,3689000000
1074,Electrolux,fiscal_year,Business Segment,Home Care & Small Domestic Appliances,1/1/17,currency,7808000000
1075,Electrolux,fiscal_year,Business Segment,Professional Products,1/1/17,currency,7723000000
1076,Electrolux,fiscal_year,Business Segment,Major Appliances Asia/Pacific,1/1/17,currency,10048000000
1077,Electrolux,fiscal_year,Business Segment,Major Appliances Latin America,1/1/17,currency,17302000000
1078,Electrolux,fiscal_year,Business Segment,Major Appliances EMEA,1/1/17,currency,38524000000
1079,Electrolux,fiscal_year,Business Segment,Major Appliances North America,1/1/17,currency,40656000000
1080,Electrolux,fiscal_year,Business Segment,Professional Products,1/1/18,currency,8666000000
1081,Electrolux,fiscal_year,Business Segment,Major Appliances Asia/Pacific,1/1/18,currency,9165000000
1082,Electrolux,fiscal_year,Business Segment,Major Appliances Latin America,1/1/18,currency,17076000000
1083,Electrolux,fiscal_year,Business Segment,Major Appliances EMEA,1/1/18,currency,42732000000
1084,Electrolux,fiscal_year,Business Segment,Major Appliances North America,1/1/18,currency,38875000000
1085,Electrolux,fiscal_year,Business Segment,Home Care & Small Domestic Appliances,1/1/18,currency,7616000000
1086,Electrolux,fiscal_year,Geographic Segment,Australia,1/1/18,currency,4813000000
1087,Electrolux,fiscal_year,Geographic Segment,Brazil,1/1/18,currency,11995000000
1088,Electrolux,fiscal_year,Geographic Segment,France,1/1/18,currency,4381000000
1089,Electrolux,fiscal_year,Geographic Segment,USA,1/1/18,currency,38275000000
1090,Electrolux,fiscal_year,Geographic Segment,Sweden,1/1/18,currency,5782000000
1091,Electrolux,fiscal_year,Geographic Segment,United Kingdom,1/1/18,currency,4062000000
1092,Electrolux,fiscal_year,Geographic Segment,Switzerland,1/1/18,currency,3429000000
1093,Electrolux,fiscal_year,Geographic Segment,Germany,1/1/18,currency,6509000000
1094,Electrolux,fiscal_year,Geographic Segment,Italy,1/1/18,currency,4718000000
1095,Electrolux,fiscal_year,Geographic Segment,Other,1/1/18,currency,37130000000
1096,Electrolux,fiscal_year,Geographic Segment,Canada,1/1/18,currency,3035000000
1097,Electrolux,fiscal_year,Business Segment,Professional Products,1/1/16,currency,6865000000
1098,Electrolux,fiscal_year,Business Segment,Small Appliances,1/1/16,currency,8183000000
1099,Electrolux,fiscal_year,Business Segment,Major Appliances Asia/Pacific,1/1/16,currency,9380000000
1100,Electrolux,fiscal_year,Business Segment,Major Appliances Latin America,1/1/16,currency,15419000000
1101,Electrolux,fiscal_year,Business Segment,Major Appliances EMEA,1/1/16,currency,37844000000
1102,Electrolux,fiscal_year,Business Segment,Major Appliances North America,1/1/16,currency,43402000000
1103,Electrolux,fiscal_year,Geographic Segment,Australia,1/1/16,currency,4858000000
1104,Electrolux,fiscal_year,Geographic Segment,Brazil,1/1/16,currency,9988000000
1105,Electrolux,fiscal_year,Geographic Segment,France,1/1/16,currency,4141000000
1106,Electrolux,fiscal_year,Geographic Segment,USA,1/1/16,currency,41821000000
1107,Electrolux,fiscal_year,Geographic Segment,Sweden,1/1/16,currency,5294000000
1108,Electrolux,fiscal_year,Geographic Segment,United Kingdom,1/1/16,currency,4121000000
1109,Electrolux,fiscal_year,Geographic Segment,Switzerland,1/1/16,currency,3203000000
1110,Electrolux,fiscal_year,Geographic Segment,Germany,1/1/16,currency,6516000000
1111,Electrolux,fiscal_year,Geographic Segment,Italy,1/1/16,currency,3822000000
1112,Electrolux,fiscal_year,Geographic Segment,Other,1/1/16,currency,33419000000
1113,Electrolux,fiscal_year,Geographic Segment,Canada,1/1/16,currency,3910000000
1114,Party City Holdco,fiscal_year,Business Segment,Wholesale,1/1/15,currency,1226989000
1115,Party City Holdco,fiscal_year,Business Segment,Retail,1/1/15,currency,1640935000
1116,Party City Holdco,fiscal_year,Business Segment,Wholesale,1/1/16,currency,1252218000
1117,Party City Holdco,fiscal_year,Business Segment,Retail,1/1/16,currency,1658073000
1118,Party City Holdco,fiscal_year,Business Segment,Wholesale,1/1/17,currency,1260089000
1119,Party City Holdco,fiscal_year,Business Segment,Retail,1/1/17,currency,1728859000
1120,The Container Store,fiscal_year,Business Segment,TCS,4/1/17,currency,787375000
1121,The Container Store,fiscal_year,Business Segment,Elfa,4/1/17,currency,69853000
1122,Cabela's,fiscal_year,Business Segment,Merchandising,1/1/16,currency,3586298000
1123,Cabela's,fiscal_year,Business Segment,Financial Services,1/1/16,currency,543061000
1124,Cabela's,fiscal_year,Business Segment,Merchandising,1/1/15,currency,3495159000
1125,Cabela's,fiscal_year,Business Segment,Financial Services,1/1/15,currency,502543000
1126,Cabela's,fiscal_year,Business Segment,Merchandising,1/1/14,currency,3217265000
1127,Cabela's,fiscal_year,Business Segment,Financial Services,1/1/14,currency,430385000
1128,PriceSmart,fiscal_year,Business Segment,Central American Operations,1/1/14,currency,1503446000
1129,PriceSmart,fiscal_year,Business Segment,Colombia Operations,1/1/14,currency,197617000
1130,PriceSmart,fiscal_year,Business Segment,United States Operations,1/1/14,currency,31279000
1131,PriceSmart,fiscal_year,Business Segment,Caribbean Operations,1/1/14,currency,785225000
1132,PriceSmart,fiscal_year,Business Segment,Central American Operations,9/1/14,currency,1625567000
1133,PriceSmart,fiscal_year,Business Segment,Colombia Operations,9/1/14,currency,322669000
1134,PriceSmart,fiscal_year,Business Segment,United States Operations,9/1/14,currency,33320000
1135,PriceSmart,fiscal_year,Business Segment,Caribbean Operations,9/1/14,currency,821047000
1136,PriceSmart,fiscal_year,Business Segment,Central American Operations,9/1/15,currency,1758853000
1137,PriceSmart,fiscal_year,Business Segment,Colombia Operations,9/1/15,currency,271790000
1138,PriceSmart,fiscal_year,Business Segment,United States Operations,9/1/15,currency,33885000
1139,PriceSmart,fiscal_year,Business Segment,Caribbean Operations,9/1/15,currency,840648000
1140,Fred's,fiscal_year,Business Segment,Household Goods and Softlines,1/1/14,percentage,25.3
1141,Fred's,fiscal_year,Business Segment,Pharmacy,1/1/14,percentage,41.9
1142,Fred's,fiscal_year,Business Segment,Franchise,1/1/14,percentage,1.6
1143,Fred's,fiscal_year,Business Segment,Consumables,1/1/14,percentage,31.2
1144,Fred's,fiscal_year,Business Segment,Household Goods and Softlines,1/1/15,percentage,22.6
1145,Fred's,fiscal_year,Business Segment,Pharmacy,1/1/15,percentage,50.2
1146,Fred's,fiscal_year,Business Segment,Franchise,1/1/15,percentage,1.5
1147,Fred's,fiscal_year,Business Segment,Consumables,1/1/15,percentage,25.7
1148,Fred's,fiscal_year,Business Segment,Household Goods and Softlines,1/1/17,percentage,22.9
1149,Fred's,fiscal_year,Business Segment,Pharmacy,1/1/17,percentage,51.4
1150,Fred's,fiscal_year,Business Segment,Franchise,1/1/17,percentage,1.2
1151,Fred's,fiscal_year,Business Segment,Consumables,1/1/17,percentage,24.5
1152,Travis Perkins,fiscal_year,Business Segment,Contracts,1/1/16,currency,1266700000
1153,Travis Perkins,fiscal_year,Business Segment,Plumbing & Heating,1/1/16,currency,1358900000
1154,Travis Perkins,fiscal_year,Business Segment,General Merchanting,1/1/16,currency,2073400000
1155,Travis Perkins,fiscal_year,Business Segment,Consumer,1/1/16,currency,1518200000
1156,Travis Perkins,fiscal_year,Business Segment,Contracts,1/1/17,currency,1369000000
1157,Travis Perkins,fiscal_year,Business Segment,Plumbing & Heating,1/1/17,currency,1365500000
1158,Travis Perkins,fiscal_year,Business Segment,General Merchanting,1/1/17,currency,2109500000
1159,Travis Perkins,fiscal_year,Business Segment,Consumer,1/1/17,currency,1589100000
1160,A.O. Smith,fiscal_year,Geographic Segment,North America,1/1/16,currency,1743200000
1161,A.O. Smith,fiscal_year,Geographic Segment,Rest of World,1/1/16,currency,965600000
1162,A.O. Smith,fiscal_year,Geographic Segment,North America,1/1/17,currency,1904800000
1163,A.O. Smith,fiscal_year,Geographic Segment,Rest of World,1/1/17,currency,1116300000
1164,A.O. Smith,fiscal_year,Geographic Segment,North America,1/1/18,currency,2044700000
1165,A.O. Smith,fiscal_year,Geographic Segment,Rest of World,1/1/18,currency,1173600000
1166,Ikea,fiscal_year,Business Segment,Franchise Fees,9/1/15,currency,725000000
1167,Ikea,fiscal_year,Business Segment,Sale of Goods,9/1/15,currency,1337000000
1168,Ikea,fiscal_year,Business Segment,Other,9/1/15,currency,114000000
1169,Ikea,fiscal_year,Geographic Segment,Europe,9/1/16,currency,14676000000
1170,Ikea,fiscal_year,Business Segment,The Netherlands,9/1/16,currency,894000000
1171,Ikea,fiscal_year,Business Segment,Franchise Fees,9/1/16,currency,1156000000
1172,Ikea,fiscal_year,Business Segment,Sale of Goods,9/1/16,currency,20778000000
1173,Ikea,fiscal_year,Business Segment,Other,9/1/16,currency,944000000
1174,Ikea,fiscal_year,Geographic Segment,Rest of the World,9/1/16,currency,7308000000
1175,Ikea,fiscal_year,Geographic Segment,Europe,9/1/17,currency,15838000000
1176,Ikea,fiscal_year,Business Segment,The Netherlands,9/1/17,currency,961000000
1177,Ikea,fiscal_year,Business Segment,Franchise Fees,9/1/17,currency,1200000000
1178,Ikea,fiscal_year,Business Segment,Sale of Goods,9/1/17,currency,23651000000
1179,Ikea,fiscal_year,Business Segment,Other,9/1/17,currency,665000000
1180,Ikea,fiscal_year,Geographic Segment,Rest of the World,9/1/17,currency,8717000000
1181,Ingles Markets,fiscal_year,Business Segment,Retail Grocery Sales,1/1/14,currency,3683353000
1182,Ingles Markets,fiscal_year,Business Segment,Other,1/1/14,currency,152633000
1183,Ingles Markets,fiscal_year,Business Segment,Retail Grocery Sales,10/1/14,currency,3635804000
1184,Ingles Markets,fiscal_year,Business Segment,Other,10/1/14,currency,142840000
1185,Ingles Markets,fiscal_year,Business Segment,Retail Grocery Sales,10/1/15,currency,3656799000
1186,Ingles Markets,fiscal_year,Business Segment,Other,10/1/15,currency,138178000
1187,Smart & Final,fiscal_year,Business Segment,Smart & Final,1/1/14,currency,2668933000
1188,Smart & Final,fiscal_year,Business Segment,Cash & Carry,1/1/14,currency,865311000
1189,Smart & Final,fiscal_year,Business Segment,Smart & Final,1/1/15,currency,3036949000
1190,Smart & Final,fiscal_year,Business Segment,Cash & Carry,1/1/15,currency,934031000
1191,Smart & Final,fiscal_year,Business Segment,Smart & Final,1/1/16,currency,3400755000
1192,Smart & Final,fiscal_year,Business Segment,Cash & Carry,1/1/16,currency,941040000
1193,Smart & Final,fiscal_year,Business Segment,Smart & Final,1/1/17,currency,3557691000
1194,Smart & Final,fiscal_year,Business Segment,Cash & Carry,1/1/17,currency,1012874000
1195,CST Brands,fiscal_year,Business Segment,U.S. Retail,1/1/14,currency,7482000000
1196,CST Brands,fiscal_year,Business Segment,Canadian Retail,1/1/14,currency,4702000000
1197,CST Brands,fiscal_year,Business Segment,CrossAmerica,1/1/14,currency,570000000
1198,CST Brands,fiscal_year,Business Segment,U.S. Retail,1/1/15,currency,5981000000
1199,CST Brands,fiscal_year,Business Segment,Canadian Retail,1/1/15,currency,3394000000
1200,CST Brands,fiscal_year,Business Segment,CrossAmerica,1/1/15,currency,2080000000
1201,CST Brands,fiscal_year,Business Segment,U.S. Retail,1/1/16,currency,6210000000
1202,CST Brands,fiscal_year,Business Segment,Canadian Retail,1/1/16,currency,3162000000
1203,CST Brands,fiscal_year,Business Segment,CrossAmerica,1/1/16,currency,1734000000
1204,Multi-Color Corporation,fiscal_year,Geographic Segment,Australia,4/1/15,currency,59237000
1205,Multi-Color Corporation,fiscal_year,Geographic Segment,Other International,4/1/15,currency,306990000
1206,Multi-Color Corporation,fiscal_year,Geographic Segment,United States,4/1/15,currency,504598000
1207,Multi-Color Corporation,fiscal_year,Geographic Segment,Australia,4/1/16,currency,72450000
1208,Multi-Color Corporation,fiscal_year,Geographic Segment,Other International,4/1/16,currency,339294000
1209,Multi-Color Corporation,fiscal_year,Geographic Segment,United States,4/1/16,currency,511551000
1210,Publix,fiscal_year,Business Segment,Other,1/1/17,percentage,0.16
1211,Publix,fiscal_year,Business Segment,Grocery,1/1/17,percentage,0.84
1212,Kimball International,fiscal_year,Geographic Segment,United States,7/1/14,currency,578551000
1213,Kimball International,fiscal_year,Geographic Segment,Other Foreign,7/1/14,currency,22317000
1214,Kimball International,fiscal_year,Geographic Segment,United States,7/1/15,currency,622096000
1215,Kimball International,fiscal_year,Geographic Segment,Other Foreign,7/1/15,currency,13006000
1216,Kimball International,fiscal_year,Geographic Segment,United States,7/1/16,currency,658474000
1217,Kimball International,fiscal_year,Geographic Segment,Other Foreign,7/1/16,currency,11460000
1218,Imperial Brands,fiscal_year,Business Segment,Logistics,10/1/15,currency,7505000000
1219,Imperial Brands,fiscal_year,Business Segment,Tobacco,10/1/15,currency,20890000000
1220,Imperial Brands,fiscal_year,Geographic Segment,Other,10/1/15,currency,13193000000
1221,Imperial Brands,fiscal_year,Geographic Segment,Germany,10/1/15,currency,3559000000
1222,Imperial Brands,fiscal_year,Geographic Segment,USA,10/1/15,currency,3065000000
1223,Imperial Brands,fiscal_year,Geographic Segment,UK,10/1/15,currency,4356000000
1224,Imperial Brands,fiscal_year,Geographic Segment,France,10/1/15,currency,3461000000
1225,Imperial Brands,fiscal_year,Business Segment,Logistics,10/1/16,currency,8269000000
1226,Imperial Brands,fiscal_year,Business Segment,Tobacco,10/1/16,currency,22786000000
1227,Imperial Brands,fiscal_year,Geographic Segment,Other,10/1/16,currency,15153000000
1228,Imperial Brands,fiscal_year,Geographic Segment,Germany,10/1/16,currency,3841000000
1229,Imperial Brands,fiscal_year,Geographic Segment,USA,10/1/16,currency,3299000000
1230,Imperial Brands,fiscal_year,Geographic Segment,UK,10/1/16,currency,4243000000
1231,Imperial Brands,fiscal_year,Geographic Segment,France,10/1/16,currency,3711000000
1232,Knoll,fiscal_year,Business Segment,Studio,1/1/14,currency,279167000
1233,Knoll,fiscal_year,Business Segment,Office,1/1/14,currency,656228000
1234,Knoll,fiscal_year,Business Segment,Coverings,1/1/14,currency,114899000
1235,Knoll,fiscal_year,Business Segment,Studio,1/1/15,currency,303838000
1236,Knoll,fiscal_year,Business Segment,Office,1/1/15,currency,686943000
1237,Knoll,fiscal_year,Business Segment,Coverings,1/1/15,currency,113661000
1238,Knoll,fiscal_year,Business Segment,Studio,1/1/16,currency,323431000
1239,Knoll,fiscal_year,Business Segment,Office,1/1/16,currency,731327000
1240,Knoll,fiscal_year,Business Segment,Coverings,1/1/16,currency,109534000
1241,Secret Sales,fiscal_year,Geographic Segment,Rest of Europe,1/1/15,currency,609000
1242,Secret Sales,fiscal_year,Geographic Segment,United Kingdom,1/1/15,currency,28681000
1243,Secret Sales,fiscal_year,Geographic Segment,Rest of Europe,7/1/16,currency,925000
1244,Secret Sales,fiscal_year,Geographic Segment,United Kingdom,7/1/16,currency,37157000
1245,Topshop Topman,fiscal_year,Geographic Segment,UK,9/1/15,currency,916446000
1246,Topshop Topman,fiscal_year,Geographic Segment,Rest of the World,9/1/15,currency,74367000
1247,Topshop Topman,fiscal_year,Geographic Segment,UK,9/1/16,currency,845908000
1248,Topshop Topman,fiscal_year,Geographic Segment,Rest of the World,9/1/16,currency,87718000
1249,Hanesbrands,fiscal_year,Geographic Segment,Australia,1/1/17,currency,592285000
1250,Hanesbrands,fiscal_year,Geographic Segment,France,1/1/17,currency,283959000
1251,Hanesbrands,fiscal_year,Geographic Segment,Germany,1/1/17,currency,120236000
1252,Hanesbrands,fiscal_year,Geographic Segment,Central America and the Caribbean Basin,1/1/17,currency,1844000
1253,Hanesbrands,fiscal_year,Geographic Segment,Canada,1/1/17,currency,79420000
1254,Hanesbrands,fiscal_year,Geographic Segment,Brazil,1/1/17,currency,34617000
1255,Hanesbrands,fiscal_year,Geographic Segment,United States,1/1/17,currency,4417885000
1256,Hanesbrands,fiscal_year,Geographic Segment,Italy,1/1/17,currency,275047000
1257,Hanesbrands,fiscal_year,Geographic Segment,Spain,1/1/17,currency,67475000
1258,Hanesbrands,fiscal_year,Geographic Segment,Mexico,1/1/17,currency,64175000
1259,Hanesbrands,fiscal_year,Geographic Segment,United Kingdom,1/1/17,currency,55290000
1260,Hanesbrands,fiscal_year,Geographic Segment,Japan,1/1/17,currency,203521000
1261,Hanesbrands,fiscal_year,Geographic Segment,China,1/1/17,currency,8324000
1262,Hanesbrands,fiscal_year,Geographic Segment,Other,1/1/17,currency,154924000
1263,Hanesbrands,fiscal_year,Business Segment,Other,1/1/17,currency,299592000
1264,Hanesbrands,fiscal_year,Business Segment,International,1/1/17,currency,2054664000
1265,Hanesbrands,fiscal_year,Business Segment,Activewear,1/1/17,currency,1654278000
1266,Hanesbrands,fiscal_year,Business Segment,Innerwear,1/1/17,currency,2462876000
1267,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,U.S. Retail,11/1/15,currency,9459000000
1268,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Wholesale Banking,11/1/15,currency,3030000000
1269,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Corporate,11/1/15,currency,1617000000
1270,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Canadian Retail,11/1/15,currency,20209000000
1271,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,United States,11/1/15,currency,12217000000
1272,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Canada,11/1/15,currency,20374000000
1273,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Other International,11/1/15,currency,1724000000
1274,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,U.S. Retail,11/1/13,currency,7165000000
